,estimator,min_score,mean_score,max_score,std_score,parameters
462,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 30, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 10, 'classification__bootstrap': True}"
463,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 10, 'classification__bootstrap': True}"
467,RF,0.250,0.625,0.750,0.168,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 10, 'classification__bootstrap': True}"
472,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 2, 'classification__bootstrap': True}"
484,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': True}"
486,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 30, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': True}"
495,RF,0.250,0.625,1.000,0.230,"{'reduce_dim__k': 36, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': True}"
43,AB,0.250,0.625,0.750,0.202,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 250}"
150,SVM,0.250,0.625,1.000,0.256,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 30}"
854,RF,0.000,0.625,1.000,0.321,"{'reduce_dim__k': 30, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
853,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 20, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
327,SVM,0.000,0.625,1.000,0.340,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 36}"
335,SVM,0.000,0.625,1.000,0.340,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 36}"
329,SVM,0.000,0.625,1.000,0.391,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
325,SVM,0.000,0.625,1.000,0.301,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
55,AB,0.250,0.625,0.750,0.168,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 300}"
971,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 36, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
856,RF,0.250,0.625,1.000,0.301,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
317,SVM,0.000,0.625,1.000,0.340,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 20}"
349,SVM,0.250,0.625,1.000,0.280,"{'classification__gamma': 1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
334,SVM,0.000,0.625,1.000,0.340,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
974,RF,0.250,0.625,1.000,0.256,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
968,RF,0.250,0.625,1.000,0.230,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
1000,RF,0.250,0.600,1.000,0.300,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
18,AB,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 150}"
16,AB,0.500,0.600,1.000,0.166,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 150}"
727,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
954,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
781,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 20, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
68,AB,0.250,0.600,0.750,0.166,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 100}"
1003,RF,0.250,0.600,0.750,0.229,"{'reduce_dim__k': 36, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
994,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
65,AB,0.250,0.600,0.750,0.166,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 100}"
726,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 30, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
1004,RF,0.000,0.600,1.000,0.278,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
775,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 36, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
724,RF,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 10, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
937,RF,0.000,0.600,1.000,0.300,"{'reduce_dim__k': 20, 'classification__max_depth': 2, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
5,AB,0.250,0.600,0.750,0.166,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 100}"
774,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
759,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
25,AB,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 200}"
992,RF,0.000,0.600,1.000,0.300,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
967,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 36, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
978,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
95,AB,0.500,0.600,0.750,0.122,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 200}"
735,RF,0.250,0.600,1.000,0.278,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
734,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 30, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
49,AB,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 300}"
100,AB,0.500,0.600,0.750,0.122,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 250}"
85,AB,0.250,0.600,0.750,0.200,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 200}"
101,AB,0.250,0.600,0.750,0.166,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 250}"
745,RF,0.250,0.600,0.750,0.229,"{'reduce_dim__k': 20, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
37,AB,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 250}"
107,AB,0.500,0.600,0.750,0.122,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 250}"
966,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
52,AB,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 300}"
961,RF,0.250,0.600,0.750,0.200,"{'reduce_dim__k': 20, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
964,RF,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
985,RF,0.000,0.600,1.000,0.300,"{'reduce_dim__k': 20, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
973,RF,0.250,0.600,0.750,0.229,"{'reduce_dim__k': 20, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
986,RF,0.000,0.600,1.000,0.300,"{'reduce_dim__k': 30, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
751,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
31,AB,0.250,0.600,0.750,0.200,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 200}"
118,AB,0.250,0.600,0.750,0.166,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 300}"
54,AB,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 300}"
786,RF,0.250,0.600,1.000,0.229,"{'reduce_dim__k': 30, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
812,RF,0.250,0.600,1.000,0.255,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
772,RF,0.250,0.600,1.000,0.200,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
528,RF,0.250,0.600,1.000,0.278,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 2, 'classification__bootstrap': True}"
326,SVM,0.250,0.600,1.000,0.320,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
576,RF,0.250,0.600,1.000,0.300,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': True}"
